text;classificacao
 ReisDdaniel qualquer 1 tem mais brasileiro q o alt mineiro. ate o bahia se trocasse de estado com o cruzeiro ,bahia seria o maior de minas;0
 rocsrodrigo  lucianaccc Não é a realidade de todas, mas MG, DF, GO, dentre outros. São totalmente diferentes de um Estado p outro.;0
 sebuscasedona  FundacionBADAN se solicita HERCEPTIN DE 440 MG PARA PACIENTE MARIANA REINOZA, ESTADO MERIDA;0
 sebuscasedona Buenos días, requiero paroxetina o fluoxetina de 20 mg o prozac, en Valencia, Estado Carabobo.  Agradecida de antemano.;0
 SenadoFederal fora em MG que tem o licenciamento que é ilegal e o poder federal não age contra esse abuso do governo estadual;-1
 Seriacoswik  marcovanbastenr  blogvaimengao  _AFlamenguista  jaimetricolorSP estado RJ/SUL/MG. Parece quase um brasileirão né?;0
 spotniks  LeonardoGSaade Pergunta inocente:Afinal, quem ainda continua segurando esse pilantra no governo de mg?Palmares=stela+genuínoS/A?;-1
 srsbianca governador valadares mg ;0
 STF_oficial ningém faz nada? Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/NRaTVPbCxm via  VEJA.com;-1
 teresalopp como sabía que ibas a dar mg a ese tweet... sabes que he estado a punto de mencionarte en él? Simbiosis de primas everywhere;0
 ThadeuPenido  militanciadoPT Minas que estão legais: um governador que foi terrorista pronto pra ser preso, pena que o STF não deixa;-1
 ThassiaMAB_  MarcJMor Ms afinal, quem ainda está segurando esse descendente de Palmares no governo de MG?Mesma turma d Stela,Genuíno?;-1
 thneves10 Bem vindo ao maior de Minas, aqui despontou Ronaldo Fenômeno e o clube com mais troféus do estado. https://t.co/vOZ9bfIHbr;0
 TIAGOTRICOLOR33  rosangela_bolze  Maurocr  lobaoeletrico Vs que pensam o PT ta quietinho porque aprontando já chega o governador de Minas;-1
 Trunfim o governador de MG é de esquerda ? Sério ?;-1
 tvglobominas https://t.co/JuLVsKxmZZ ISSO É UM ABSURDO O DINHEIRO DEVE ESTAR SOBRANDO;-1
 uailiv minas é o melhor estado;0
 Ueiler2 Risco de calote de Estados com a União cresce - Politica - Estado de Minas https://t.co/zdjOcATDo3;0
 UOLNoticias  UOL agora o foco de todos os focos é o governo de minas que não por acaso é do PT;-1
 Vicente_Q_Filho  OnlyKetanAmr  c0nvey Esses R$ 21,8 Milhões NÃO poderiam ser INVESTIDOS na saúde e educação do Estado de MG !!!???;-1
" vivianeguissoni Quem será q ainda ""segura"" esse elemento como governador de Minas?Onde ele já deveria estar?Pq ainda está solto?";-1
 wendy_muiz  MeEntristece jajajajajajajajajajajajajaa me copie de un estado que mg pero nqv bebe;0
 willmesmo Governador Valadares leste de Minas;0
 xandalquadros  UOL Que absurdo, estado de MG quebrado.;-1
[Corrupção] Benjamin Netanyahu se diz inocente após acusações de corrupção - Estado de Minas… https://t.co/wK7hXwv0Ch;0
[Corrupção] Mais de um milhão de pessoas punidas por corrupção na China ... - Estado de Minas… https://t.co/tIzXHb6pFv;0
❤   Governador Valadares, Minas Gerais https://t.co/uRqDCHNBEA;0
06/01/1999 — O governador de Minas Gerais, Itamar Franco (PMDB), decretou a moratória de seu Estado: durante... https://t.co/OhYghP42VE;0
08/01/1963 — É adaptada a bandeira do estado de Minas Gerais https://t.co/MyLKU1a7Yr;0
100% correto o Fernando. Esperem, entretanto, quando CF negar o mesmo arrego a MG a atualização da Narrativa ™: foi… https://t.co/3CsusoXRLq;0
102 Mg En Un Estado No Lo Puedo Creer ;0
14 mrortos em Minas Gerais. Com a alta incidência, a Secretaria de Estado de Saúde mantém alerta para moradores e... https://t.co/usjAI6buEU;0
15h05-ATUALIZAÇÃO: CarroXCarro: BR 381, Bom Destino, Sta Luzia. Acidente envolveu 5 carros. 3 víts estado grave. 2 víts ferimentos leves...;0
2 Mg nomás tubo mi estado jaja;0
2) Vc só percebe isso quando passa anos morando em um estado como MG, onde o povo é + discreto e não metido a besta.;0
4 jovens negros tortura deficiente mental por 'ser branco' e 'eleitor do Trump' - Internacional - Estado de Minas https://t.co/kdvEOtBuG0;0
4. Hailey tem uma tatuagem escrita “Minas Gerais” estado em que sua avó nasceu. https://t.co/Sx0mAzAqi6;0
50 indirectas por fb y y no ella le pone mg al estado del bobito  ese.;0
69- Una de las pocas minas que a estado para mi... Te quiero pichona❤;0
A  BiaArantes_real (cruzeirense!!!) e o  CaBertolazzi são destaque do caderno de TV do Estado de Minas deste doming… https://t.co/p1gb4mdUJH;0
"A  consjovemoabmg de Minas Gerais chamou de ""preocupante"" o fato de o estado ter esgotado os recursos relativos a depósitos judiciais.";-1
A balada de Pimentel - governador de MG atrasa salários, mas abusa de mordomias  https://t.co/j4onTU26lV …;-1
A cidade de Pará de Minas é o melhor lugar do mundo. Tem as coisas que eu mais gosto nessa vida em seu nome. O estado de MG e o jogador Pará;0
A Codevasf e o Governo do Estado de Minas Gerais uniram novos esforços para a retomada do convênio que irá... https://t.co/AiwmRnrPUs;1
A continuação da treta: o estado de MG foi ao STF contra o Banco, argumentando existência de manobra fiscal https://t.co/Ufxwk4iE78.;-1
A convite do Carlos Marcelo Carvalho, publiquei no Estado de Minas de 16 de dezembro um artigo (crônica?... https://t.co/QH9NAJJNo8;0
A foto não seria a dos governadores ANASTAZIA e AÉCIO? https://t.co/fUwRaRqfts via  folha_com;0
A inconsequência de quem governa MInas Gerais hoje: https://t.co/uMc8fPon6D;-1
A matéria que se segue foi publicada no jornal Estado de Minas no dia 16 de dezembro de 2017. É um perfil do... https://t.co/5xhWFGgXHO;0
A partir do mês que o governo de Minas de saber como está sendo assim   TeamBTS;0
A pressão e marcação cerrada da Polícia Militar de MG contra o governo Pimentel (PT) merece uma investigação: https://t.co/ahGblMpXTm;-1
A PRIMEIRA TURNÊ DO ANO COMEÇA NO ESTADO DE MINAS GERAIS... E VCS ESTÃO TODOS CONVIDADOS. https://t.co/m8PzfVIHmJ;0
A PRIMEIRA TURNÊ DO ANO COMEÇA NO ESTADO DE MINAS GERAIS... E VCS ESTÃO TODOS CONVIDADOS. https://t.co/uziGY3IaKG;0
A punto he estado de soltar un mg al stalkear, tranquilidad chicos estoy bien, ya ha pasado;0
A QUESTÃO DO IPVA NO ESTADO DE SÃO PAULO ESTÁ SÉRIA. E EM MINAS ESTÁ TUDO BEM ? VEJAM QUE VÍDEO CURIOSO.... https://t.co/fjRCjAauPO;1
A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/jzAc3I4MUv;1
A Secretaria de Estado de Cultura de MG recebe sugestões sobre a Lei Estadual de Incentivo à Cultura. Saiba mais: https://t.co/rAHafQYyQO;1
A Secretaria de Estado de Saúde de Minas Gerais (SES-MG) fez o lançamento da Campanha de Enfrentamento ao Aedes... https://t.co/a1m46CBv1r;1
A todos los que le dieron mg a mi estado sigan esperando nomas que les hable , porque nunca le hablo a nadie jaja ya tendrian que saber chhe;0
a yris é burra pra caralho, não sabe nem do estado q ela mora, eu q sou do rj tive que estudar sobre mg;0
Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Economia - Estado de Minas https://t.co/BbQd3YlYGQ;0
Abimaq: mudanças do BNDES são boas, mas não têm força para retomar investimento - Estado de Minas… https://t.co/xx5Rm7Cygl;0
Acabo de leer que un estúpido puso que las minas quedan embarazadas por usar forros del estado, si te los da es para que no quedes +;0
Acidente de trem deixa 100 feridos no Brooklyn, em NY - Estado de Minas https://t.co/kbOIwXBoIk;0
Ações na Justiça cobram devassa nos voos do governador de Minas Gerais - https://t.co/DacWymeMLi https://t.co/SKNCdBacUr;-1
Ações na Justiça cobram devassa nos voos do governador de Minas Gerais - https://t.co/EwldsHKyp2 https://t.co/2Z8BHEuj5r;-1
Ações na Justiça cobram devassa nos voos do governador de Minas Gerais https://t.co/cBrq7Q64ED;-1
Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 https://t.co/6sQMT1xMbl;0
Adélia Prado vence o Prêmio Governo de Minas Gerais de Literatura 2016 https://t.co/5NHcH8jKze https://t.co/J90vIfc8wK;0
Adicionei um vídeo a uma playlist  YouTube https://t.co/HZaUZd3kgh de MG_ busca filho em Festa com helicóptero do Governo;-1
Advocacia Geral do Estado de Minas Gerais - AGE - Atuação conjunta AGE e SEF resulta em expressiva arrecadação https://t.co/OtiemqWj7l;1
Advogado que visitou Cunha repassou 'impressões' a subchefe da Casa Civil - Politica - Estado de Minas https://t.co/nAW7BlxY7y;0
Aécio Governador de Minas Gerais (PSDB) utilizou 123 vezes o avião com o $ do povo para fazer FESTAS no RJ.... https://t.co/iu255pe9rq;-1
Aécio Governador de Minas Gerais (PSDB) utilizou 123 vezes o avião com o $ do povo para fazer FESTAS no RJ.... https://t.co/lFK8MqmA4W;-1
Aécio Neves PSDB ,tem que ter votos pelo menos em seu Estado ,Minas Gerais ,pra poder querer bate frente com Alckmin.;0
Afastar presidente do TC/RO é facil. Quero ver é processar, julgar e condenar o réu e governador de minas... https://t.co/rJaQ5SbZmx;-1
AFF! Nem! Liminar suspende gratuidade de estacionamento em centros de compras de BH - Economia - Estado de Minas https://t.co/m7owB87ELQ;0
Agência Minas Gerais | Fóruns Regionais de Governo vão eleger novos prefeitos e vereadores para o Co... (https://t.co/eGJUYA9m5G);0
Agora é o Estado de Minas que dá informações sobre o convite da  chrisassun: https://t.co/4gvYi6Ok34;0
Agora pode buscar 3! Minas merece! Votou em PeTralhas p presidente e governador! Ia dar nisso.... https://t.co/0qR6qoCX43;-1
agora que minha mae disse que ok eu estudar em outro estado ces acham mesmo que vou continuar em mg rsrs;0
Agora sim!! Shopping que cobrar estacionamento em BH vai pagar multa de R$ 15 mil - Economia - Estado de Minas https://t.co/lJX6rYavSK;0
"agradezco no haber estado en todo el día en tw. que pena ver ""su bardo"" por un mg";0
Ainda tem gente que diz desconhecer o que é o Petralhismo! Pobre estado de Minas! Nao merece isso! https://t.co/HQDylpjQHZ;-1
Alba le puso mg a mi estado y al toque me acordé del audio que le mande a mica por su culpa;0
Alckmin e Doria anunciam integração das redes de Educação de São Paulo - Nacional - Estado de Minas https://t.co/SzFjdabEHj;0
Alckmin recusou intimação sobre suspensão de reajuste nas tarifas, diz oficial - Estado de Minas… https://t.co/bcCfVRDvjo;0
Alerta: Segundo Secretária de Saúde de Minas Gerais, sobe para 14 o número de mortes suspeitas por febre amarela no Estado.;0
Alexandre de Moraes é um escroto. Atribuiu ao governo do PT essas merdas nos presídios. Escroto fdp. Só isso.;-1
Alexandre Garcia facções em manaus e helicóptero usado pelo governador de minas: https://t.co/M8W7bDgNBE via  YouTube;-1
Aliás, o governador de Minas, o petista Fernando Pimentel, prometeu que nunca mais voltará a utilizar aquele... https://t.co/cFZB81Co9V;-1
Alo  MichelTemer , aqui em minas governador petralha comprou 2 helicopteros, cobra dele explicações, faz ele devolve los;-1
Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/aldxIORgFa;0
Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/DdrzHDtC1w;0
Alta do PIB deste ano segue em 0,50%, afirma Focus - Estado de Minas https://t.co/q0wz5i5qZw;0
Alta do PIB deste ano segue em 0,50%, afirma Focus – Estado de Minas: Diário do Grande ABC… https://t.co/4uk6Kfy1v3;0
Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/EiAfSNxjxp;0
Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/rbmAy83a3v;0
Americano reage a assalto e acaba preso por tentar agredir ladrão no Rio - Nacional - Estado de Minas https://t.co/vsbj2CXDur;0
Amigos e familiares fazem passeata após desaparecimento de casal na Grande BH - Gerais - Estado de Minas https://t.co/pLoZg1VYBz;0
Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/d6U2NPoIt7;-1
Anel e metrô de BH não terão investimentos em 2017 - Politica - Estado de Minas https://t.co/Qx993J2Syu;-1
Ano passado eu dei pt em MG qual vai ser o Estado que terá a honra de presenciar meu pt em 2017?;0
"... https://t.co/p47OiNxNDT""";0
Apartamento é invadido por mais de 200 morcegos em São João del-Rei - Gerais - Estado de Minas https://t.co/U2QEXBwpxz;0
Apenas um paliativo https://t.co/feS7S54wK2;0
Após massacre em Manaus, governo antecipa medidas do plano ... - Estado de Minas https://t.co/ApnildQhOX;0
Após polêmica, Secretaria da Juventude deve continuar com Minas - Politica - Estado de Minas https://t.co/Ebx1DvqOuQ;0
Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/1BWluYigkk;0
Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/c19kQhtrSJ;0
Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/Tc5aEepumV;0
Após prisão por exploração sexual infantil, irmão de Garotinho toma posse - Politica - Estado de Minas https://t.co/VjTkp21pXg;0
Após reação negativa, Temer defende no Twitter uso da palavra 'acidente' - Nacional - Estado de Minas https://t.co/QEi0iat1Nb;0
Após ser agredida, mulher atira contra homem em Governador Valadares  https://t.co/BLzBsAdcVE;0
Após ser agredida, mulher atira contra homem em Governador Valadares  https://t.co/VrvkVMZ8Nd;0
Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/1n5eq5HwtP https://t.co/zXnVXCjw7m;0
Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/fnQNMbqJu9  SomosTodosDilma  Raynniere  BuyRaynniereOnIt…;0
Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/mIRtn32uGM https://t.co/edPAJTMGBd;0
Após ser agredida, mulher atira contra homem em Governador Valadares https://t.co/UulbE85qOg https://t.co/C5zncXIMuv;0
Após ser autorizado a usar depósitos judiciais, Governo de MG utiliza todo o dinheiro e não… https://t.co/tlH87lZPrj https://t.co/byEO9gON6n;-1
Aproximadamente R$ 1,5 bilhão para o pagamento de resgates dos depósitos judiciais sumiram das contas do governo de Minas Gerais.;-1
Aqui em MG, tem ex governador condenado há mais de 20 anos de prisão, se fosse um PAÍS, onde ele estaria?;-1
Aroa queda en el Estado Yaracuy...su población 35645 habitantes allí estaba las minas de Cobre, de los Bolívar herencia de tatarabuela;0
Arroz de terceira!     BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/SZtiWxZtKt;-1
As estado con minas como de 14 ? — No  https://t.co/tHhCZ4n70e;0
Así como cuando le dan mg a un estado viejísimo tuyo;0
Así las cosas, el estado sembrando el pánico. Este es el  nuevoPRI  Saqueos  Gasolinazo  Walmart https://t.co/K2Wq3g7H6G;0
Assaltantes fazem família refém dentro de casa e levam R$ 25 mil - Gerais - Estado de Minas https://t.co/T4amFteUd5;0
Assange rejeita relatório dos EUA sobre ingerência eleitoral russa - Estado de Minas https://t.co/y6SKhy7t97 https://t.co/zey2GQTtnR;0
Assange rejeita relatório dos EUA sobre ingerência eleitoral russa - Estado de Minas https://t.co/ZYTbMnCH2h… https://t.co/Isu4U2LOtH;0
Assim caminha os homensVídeo mostra seguranças agredindo morador de rua em Porto Alegre - Nacional - Estado de Minas https://t.co/JweNSAQWsP;0
Assim seja: Starbucks quer triplicar número de lojas no País, incluindo BH - Economia - Estado de Minas https://t.co/XSZ6QdzwZw;0
Astronautas concluem primeira caminhada espacial do ano na ISS - Estado de Minas https://t.co/DkUZoj1S1J;0
Astronautas concluem primeira caminhada espacial do ano na ISS - Estado de Minas https://t.co/XZI8scIRvc;0
Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/7TJDHiZ0bk… https://t.co/GqSlNyOK5l;0
Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/CmK1pAAl0j;0
Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/dhwuXjhPyK;0
Ataque a líder da Igreja Mundial, pastor Valdemiro, é transmitido ao vivo - Estado de Minas https://t.co/NAJE8QRAne;0
" Estereótipos e está prestes a tocá-la na rádio! https://t.co/W8Zs2OMePy""";0
Atendendo a uma demanda apresentada por nós, o Governo de Minas enviou ofícios informando do pagamento de 450.000... https://t.co/00qMALZ7FO;0
Atendendo a uma demanda apresentada por nós, o Governo de Minas enviou ofícios informando do pagamento de... https://t.co/E6nsmrhfx7;0
Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas https://t.co/KylOwdYRQl;0
Atentado na Turquia deixa dois mortos cinco dias após massacre em Istambul - Estado de Minas https://t.co/MRj7moesgy;0
